Id,SalePrice
1589,101253.485
1590,131436.9
1591,102861.825
1592,126535.93333333333
1593,120048.055
1594,136814.83666666667
1595,126767.74
1596,226937.86666666667
1597,168669.62
1598,180612.095
1599,207101.15166666667
1600,196279.08
1601,77552.245
1602,112206.23833333333
1603,98363.96
1604,283696.4116666667
1605,251013.49666666667
1606,168418.24333333335
1607,165864.24333333335
1608,214271.24166666667
1609,193734.25833333333
1610,163094.72166666668
1611,149834.27
1612,172916.60166666665
1613,165823.53
1614,122482.17166666666
1615,90999.93666666666
1616,83792.39666666667
1617,88737.01333333334
1618,127165.55666666667
1619,133376.14333333334
1620,151490.36333333334
1621,137496.745
1622,152212.71
1623,289523.80333333334
1624,214279.17333333334
1625,125298.87166666667
1626,167235.21166666667
1627,187532.7
1628,280660.65
1629,175933.42666666667
1630,355092.92833333334
1631,217321.51333333334
1632,244702.65666666668
1633,170203.195
1634,180705.28166666668
1635,179462.38
1636,160273.72333333333
1637,179334.81833333333
1638,215146.555
1639,175519.00666666665
1640,247291.72
1641,180017.96666666667
1642,229004.92666666667
1643,230014.195
1644,230437.99833333332
1645,181379.71166666667
1646,153344.395
1647,165456.18833333332
1648,143267.25166666668
1649,139974.50833333333
1650,125870.46166666667
1651,123806.87333333334
1652,93303.08333333333
1653,96152.69333333333
1654,158643.71666666667
1655,160601.23333333334
1656,151618.01333333334
1657,156907.78833333333
1658,154675.33
1659,149231.27166666667
1660,146654.98833333334
1661,424080.2316666667
1662,378598.74666666664
1663,377369.27
1664,409320.405
1665,320681.24166666664
1666,336123.60333333333
1667,341604.88666666666
1668,326740.35833333334
1669,297084.8283333333
1670,336801.82
1671,267063.4733333333
1672,454634.06333333335
1673,301047.435
1674,254161.865
1675,183094.94333333333
1676,183606.135
1677,210085.615
1678,466746.4633333333
1679,375307.04833333334
1680,326519.06666666665
1681,274680.58166666667
1682,305650.67333333334
1683,185432.055
1684,169392.96166666667
1685,172867.545
1686,167899.95
1687,167361.61666666667
1688,181212.99833333332
1689,185657.17333333334
1690,183483.12166666667
1691,172740.805
1692,265985.375
1693,169618.46166666667
1694,184217.76833333334
1695,170628.48166666666
1696,262712.42333333334
1697,171539.2
1698,334934.58
1699,321350.4866666667
1700,238368.56333333332
1701,261961.81666666668
1702,257403.02666666667
1703,256609.98166666666
1704,292164.34
1705,231105.80833333332
1706,400056.31833333336
1707,219612.26666666666
1708,217969.13
1709,296250.95666666667
1710,226405.47666666665
1711,264368.95
1712,232865.94166666668
1713,254661.93333333332
1714,225605.17166666666
1715,203876.49166666667
1716,177459.62833333333
1717,166458.06666666668
1718,128598.07833333334
1719,199667.20333333334
1720,251051.63166666665
1721,169228.85833333334
1722,118308.97666666667
1723,155334.2
1724,212170.58333333334
1725,229022.08
1726,187481.18166666667
1727,171976.295
1728,186418.23333333334
1729,162725.585
1730,155789.24333333335
1731,125183.055
1732,133115.78166666668
1733,124508.59
1734,131175.54333333333
1735,131739.505
1736,115431.215
1737,366822.96
1738,213927.11
1739,268388.785
1740,196513.16833333333
1741,181216.34666666668
1742,172250.66
1743,166870.515
1744,307751.335
1745,234269.975
1746,275268.29833333334
1747,218383.83166666667
1748,207361.00333333333
1749,160719.78666666665
1750,149963.65166666667
1751,229583.055
1752,123524.70833333333
1753,145070.20166666666
1754,219797.60333333333
1755,166334.97333333333
1756,126421.54666666666
1757,119456.44166666667
1758,151293.42333333334
1759,171717.03333333333
1760,163413.295
1761,154322.75833333333
1762,177260.64666666667
1763,165027.305
1764,117641.96
1765,164709.46333333335
1766,169832.72666666665
1767,204152.26833333334
1768,140203.125
1769,173204.45833333334
1770,140772.95333333334
1771,137987.75
1772,143045.94833333333
1773,141244.825
1774,133945.97833333333
1775,134921.50833333333
1776,120475.285
1777,116701.50833333333
1778,132977.53333333333
1779,113417.825
1780,173953.15333333332
1781,132676.08333333334
1782,100695.82
1783,129600.12666666666
1784,100431.16666666667
1785,117536.51
1786,158391.28666666665
1787,167984.40166666667
1788,60060.83666666667
1789,96730.67166666666
1790,93361.30666666667
1791,167776.325
1792,153112.93166666667
1793,140789.23833333334
1794,140823.55333333334
1795,136074.93833333332
1796,119420.23333333334
1797,113894.20833333333
1798,126460.50166666666
1799,115590.335
1800,120483.83666666667
1801,133717.57333333333
1802,148903.05666666667
1803,146873.45166666666
1804,139575.79333333333
1805,135867.95833333334
1806,110859.92833333333
1807,142487.255
1808,117916.98333333334
1809,127892.60666666667
1810,149277.21666666667
1811,115608.79333333333
1812,113985.37666666666
1813,123286.195
1814,103772.76833333333
1815,60077.371666666666
1816,99775.175
1817,124875.55666666667
1818,150444.73
1819,116394.40833333334
1820,83278.645
1821,121711.83833333333
1822,149945.93833333332
1823,61443.105
1824,136551.34833333333
1825,139842.125
1826,100167.92666666667
1827,113015.75166666666
1828,136596.95666666667
1829,111423.96833333334
1830,139861.35166666665
1831,176634.98833333334
1832,112257.39166666666
1833,146960.62333333332
1834,135508.905
1835,171512.85333333333
1836,129292.44333333333
1837,98489.66833333333
1838,135524.60333333333
1839,92167.39333333333
1840,163858.30666666667
1841,146713.175
1842,89144.07166666667
1843,141603.63333333333
1844,134130.26
1845,139865.01833333334
1846,150101.45833333334
1847,152210.93166666667
1848,60079.431666666664
1849,117514.03166666666
1850,128957.55833333333
1851,155285.54
1852,126986.98333333334
1853,138315.155
1854,173086.74833333332
1855,144216.04166666666
1856,218604.52833333332
1857,158668.40333333332
1858,132926.19666666666
1859,120760.66
1860,155054.51833333334
1861,119697.63333333333
1862,257568.73166666666
1863,254571.29666666666
1864,254571.29666666666
1865,335053.6566666667
1866,323047.10833333334
1867,242852.18833333332
1868,304764.5266666667
1869,197775.115
1870,242162.915
1871,255472.57666666666
1872,168361.28333333333
1873,224085.06666666668
1874,140597.53333333333
1875,211367.86833333335
1876,192928.65333333332
1877,216554.01833333334
1878,211187.93666666668
1879,132885.42666666667
1880,135411.32166666666
1881,246595.39166666666
1882,258430.31833333333
1883,195468.81666666668
1884,220998.50666666665
1885,255479.31166666668
1886,303078.6583333333
1887,204572.28
1888,277911.88
1889,164093.63
1890,135970.67833333334
1891,142094.18666666668
1892,112013.61
1893,137499.525
1894,132228.66166666665
1895,147658.54333333333
1896,122703.47833333333
1897,112823.7
1898,105658.10333333333
1899,129539.24666666667
1900,147126.94166666668
1901,168881.80333333334
1902,141992.22333333333
1903,218726.755
1904,134870.67833333334
1905,178125.09
1906,153070.31333333332
1907,191775.23166666666
1908,118764.93833333334
1909,137754.31
1910,128444.19
1911,197733.69
1912,268348.3483333333
1913,157146.71666666667
1914,69084.91666666667
1915,331125.7133333333
1916,70860.96333333333
1917,257921.92666666667
1918,135008.48
1919,155145.12166666667
1920,158567.82666666666
1921,399656.37833333336
1922,322181.0333333333
1923,208012.09
1924,232265.275
1925,223638.17833333334
1926,389049.935
1927,143496.5
1928,159242.75
1929,125900.03666666667
1930,124595.92666666667
1931,138166.54833333334
1932,137825.76833333334
1933,173335.88333333333
1934,179991.365
1935,177176.15166666667
1936,190647.70333333334
1937,188243.97
1938,171476.24333333335
1939,246978.93666666668
1940,198877.35833333334
1941,177404.20333333334
1942,192380.48333333334
1943,204717.095
1944,312917.485
1945,375993.13666666666
1946,160376.11166666666
1947,303123.775
1948,170970.34333333332
1949,243326.705
1950,181463.04833333334
1951,269713.09
1952,242418.72333333333
1953,163855.40166666667
1954,202379.39
1955,131501.50833333333
1956,282482.545
1957,155540.52166666667
1958,309220.88166666665
1959,143229.76666666666
1960,115908.33
1961,122369.12833333333
1962,91995.91666666667
1963,102147.26666666666
1964,112429.74166666667
1965,154388.84166666667
1966,157648.00666666665
1967,285436.87333333335
1968,396535.445
1969,392353.81666666665
1970,433170.35333333333
1971,394110.6766666667
1972,364316.605
1973,265770.94
1974,315437.16
1975,450922.43333333335
1976,270324.87166666664
1977,358893.17
1978,344669.535
1979,330029.31
1980,193184.89833333335
1981,333218.07
1982,230738.975
1983,218551.225
1984,168398.40333333332
1985,217629.495
1986,225853.87333333332
1987,178922.22666666665
1988,178282.82833333334
1989,182089.965
1990,223593.32333333333
1991,212724.88
1992,209966.265
1993,171860.7
1994,238063.785
1995,179707.74833333332
1996,279843.31833333336
1997,324095.01666666666
1998,346820.60833333334
1999,248501.28833333333
2000,304141.655
2001,264772.43833333335
2002,238143.21333333335
2003,253040.01666666666
2004,265518.88
2005,228603.68
2006,221420.115
2007,251975.23833333334
2008,206165.06666666668
2009,192117.895
2010,188041.97666666665
2011,138871.83
2012,176777.97
2013,183768.65
2014,191180.725
2015,193863.91666666666
2016,192851.24833333332
2017,197030.69166666668
2018,129233.155
2019,133784.80333333334
2020,117883.77833333334
2021,118670.82833333334
2022,177962.1
2023,150220.6
2024,226747.985
2025,377976.465
2026,179669.83666666667
2027,151484.025
2028,164332.335
2029,172262.86333333334
2030,281995.78833333333
2031,263562.9816666667
2032,271737.4766666667
2033,277146.835
2034,162434.96
2035,205053.15333333332
2036,203487.43333333332
2037,210276.66166666665
2038,325586.285
2039,212000.16166666665
2040,423573.75333333336
2041,275028.95666666667
2042,199619.195
2043,167815.47166666668
2044,170291.17666666667
2045,233846.27833333332
2046,138687.39166666666
2047,147367.46833333332
2048,135294.68833333332
2049,140085.79
2050,174598.48
2051,104419.88333333333
2052,138484.03666666665
2053,144644.96666666667
2054,88819.95
2055,159778.97666666665
2056,128001.67833333333
2057,129078.72833333333
2058,217921.995
2059,135871.70833333334
2060,167584.26666666666
2061,176843.86666666667
2062,137511.79166666666
2063,116059.53166666666
2064,135669.13333333333
2065,119715.61
2066,168778.11666666667
2067,135548.055
2068,138353.085
2069,87490.45
2070,110780.25666666667
2071,100629.625
2072,132542.71
2073,135810.18
2074,183082.21166666667
2075,146900.06166666668
2076,120068.29
2077,148775.48333333334
2078,131339.84833333333
2079,133058.87333333332
2080,114638.89
2081,121074.05333333333
2082,133925.11666666667
2083,148698.33666666667
2084,110856.345
2085,131134.39833333335
2086,112612.315
2087,123451.70833333333
2088,106119.62166666667
2089,89199.61166666666
2090,135302.11666666667
2091,128671.94
2092,137458.75166666668
2093,136648.63
2094,131067.49047619048
2095,148916.09666666668
2096,89088.175
2097,93631.355
2098,143808.15166666667
2099,62449.925
2100,114729.99833333334
2101,123667.455
2102,143815.20166666666
2103,103967.40666666666
2104,130406.40666666666
2105,136397.92
2106,79155.06166666666
2107,227972.33166666667
2108,118980.025
2109,116512.59833333333
2110,126344.23333333334
2111,158638.0
2112,137356.03833333333
2113,120100.13166666667
2114,107287.60666666667
2115,154027.53833333333
2116,114843.15333333334
2117,146680.70833333334
2118,118907.83666666667
2119,107965.33333333333
2120,112065.79
2121,96496.51
2122,108289.14
2123,89354.83166666667
2124,194612.68666666668
2125,133385.68333333332
2126,155888.13166666665
2127,152091.06
2128,137699.75666666665
2129,104641.30333333333
2130,144368.80166666667
2131,150138.56166666668
2132,112210.62
2133,116329.04833333334
2134,117956.665
2135,102443.23666666666
2136,81614.99333333333
2137,117765.815
2138,139496.62166666667
2139,152909.635
2140,136989.58333333334
2141,136942.32666666666
2142,138515.28166666668
2143,147068.93833333332
2144,121354.89666666667
2145,136359.33833333335
2146,152858.66333333333
2147,156890.25666666665
2148,126083.625
2149,134565.05
2150,230501.98333333334
2151,135634.80666666667
2152,171165.61666666667
2153,162405.51
2154,107453.08333333333
2155,124996.40666666666
2156,225038.07666666666
2157,238783.225
2158,233433.96833333332
2159,213314.67166666666
2160,169882.375
2161,253867.71
2162,434605.88666666666
2163,331295.61666666664
2164,254709.56666666668
2165,173855.86666666667
2166,146123.21833333332
2167,214829.02
2168,213244.77666666667
2169,195694.53333333333
2170,220210.99166666667
2171,146484.48
2172,140918.03333333333
2173,165758.31166666668
2174,238571.77333333335
2175,310482.42833333334
2176,326623.32166666666
2177,252649.575
2178,227438.675
2179,144784.66666666666
2180,189883.19166666668
2181,192160.94833333333
2182,228661.49833333332
2183,198807.04166666666
2184,140373.50833333333
2185,129825.85
2186,142300.11666666667
2187,149455.675
2188,155000.40166666667
2189,198011.445
2190,87449.75
2191,91453.54333333333
2192,94525.455
2193,94044.895
2194,98049.05666666667
2195,115608.80666666667
2196,108479.46666666666
2197,116555.15
2198,159980.91833333333
2199,166749.175
2200,128250.60666666667
2201,132120.74833333332
2202,203424.24166666667
2203,156618.02833333332
2204,180137.825
2205,111458.235
2206,131479.34
2207,232708.41333333333
2208,237878.68666666668
2209,192265.72
2210,124730.40666666666
2211,115531.69
2212,111457.92
2213,99364.96
2214,142326.88666666666
2215,103516.12666666666
2216,153319.33166666667
2217,72454.16833333333
2218,93160.3
2219,74898.11166666666
2220,83533.28666666667
2221,332985.87666666665
2222,251025.795
2223,259947.23333333334
2224,213728.54333333333
2225,135466.24
2226,183786.96333333335
2227,195896.49166666667
2228,272070.13666666666
2229,245661.06833333333
2230,163121.44333333333
2231,208102.14333333334
2232,176350.87166666667
2233,173901.36166666666
2234,241047.53
2235,203222.85
2236,273459.12333333335
2237,354855.3433333333
2238,210798.39166666666
2239,113723.445
2240,164132.74833333332
2241,152313.225
2242,136644.88666666666
2243,139916.66
2244,99602.39333333333
2245,96254.43833333334
2246,147559.66666666666
2247,100341.01333333334
2248,125252.29166666667
2249,125662.14166666666
2250,135512.28333333333
2251,128344.35333333333
2252,170763.12333333332
2253,153836.91166666665
2254,179045.85166666665
2255,191961.00833333333
2256,179380.475
2257,191897.99666666667
2258,172250.04833333334
2259,178126.35
2260,148899.105
2261,196611.25166666668
2262,214753.78
2263,326190.51166666666
2264,414535.9266666667
2265,170554.615
2266,290881.74
2267,384286.16333333333
2268,344932.96166666667
2269,163816.16833333333
2270,185162.21
2271,247498.81333333332
2272,213943.385
2273,165152.05833333332
2274,169865.68666666668
2275,165125.195
2276,186219.23166666666
2277,179018.97666666665
2278,155192.43833333332
2279,125219.50666666667
2280,121345.34833333333
2281,175523.45666666667
2282,175825.71166666667
2283,95487.65166666667
2284,109977.74666666667
2285,155994.00833333333
2286,130455.19
2287,333507.87333333335
2288,272570.21166666667
2289,381202.44666666666
2290,436703.71
2291,312887.9816666667
2292,411905.7816666667
2293,446411.015
2294,383078.37666666665
2295,465005.7366666667
2296,272980.1516666667
2297,309942.4116666667
2298,319801.81833333336
2299,356681.37166666664
2300,321619.37
2301,286662.44666666666
2302,244244.88666666666
2303,243535.06166666668
2304,250034.07666666666
2305,183542.50833333333
2306,183926.545
2307,184481.23833333334
2308,221199.14666666667
2309,287164.955
2310,219290.67
2311,200445.73
2312,173968.38833333334
2313,172867.71166666667
2314,171885.725
2315,171920.43333333332
2316,174364.41333333333
2317,176440.25166666668
2318,171917.87333333332
2319,177304.745
2320,176539.23666666666
2321,249155.00833333333
2322,169038.615
2323,177894.86333333334
2324,166512.07833333334
2325,227203.21
2326,166563.17166666666
2327,218836.67
2328,220551.9
2329,183188.505
2330,177583.27
2331,344112.73333333334
2332,410199.915
2333,311734.325
2334,255189.59666666668
2335,263490.1433333333
2336,339860.105
2337,205960.71166666667
2338,271673.0133333333
2339,235567.19166666668
2340,409797.4483333333
2341,224730.65166666667
2342,235952.75166666668
2343,227520.35833333334
2344,234479.70666666667
2345,243238.97
2346,216406.15
2347,202787.96166666667
2348,229312.685
2349,159203.14
2350,291148.7133333333
2351,262953.86333333334
2352,249896.995
2353,213790.12333333332
2354,116699.71
2355,156184.09333333332
2356,152685.605
2357,200498.24333333335
2358,198581.395
2359,123383.24333333333
2360,121766.04
2361,137469.32333333333
2362,263264.80833333335
2363,145331.93333333332
2364,153102.62
2365,222311.31166666668
2366,197563.7
2367,224137.27666666667
2368,202026.62
2369,220615.27
2370,171599.215
2371,169779.20333333334
2372,179131.80166666667
2373,260847.49333333335
2374,302090.45
2375,236585.15166666667
2376,267558.9533333333
2377,364261.67
2378,139086.47833333333
2379,192380.67833333334
2380,145469.46166666667
2381,162165.84666666668
2382,189671.76
2383,221302.535
2384,236831.98666666666
2385,149701.07
2386,140591.47166666668
2387,135734.83166666667
2388,100213.92333333334
2389,127722.52333333333
2390,140167.37666666668
2391,133606.98833333334
2392,112909.22666666667
2393,163811.01333333334
2394,147104.20833333334
2395,192955.67
2396,148504.70166666666
2397,202707.19
2398,126404.15833333334
2399,58617.073333333334
2400,56624.65833333333
2401,119478.67666666667
2402,137608.775
2403,134978.36166666666
2404,145430.54833333334
2405,157327.41833333333
2406,135090.455
2407,129076.61833333333
2408,138303.975
2409,134772.11666666667
2410,162449.13666666666
2411,120452.05333333333
2412,161776.49666666667
2413,138255.26
2414,135659.915
2415,133108.31333333332
2416,130784.15
2417,130811.2
2418,124716.895
2419,132998.99333333335
2420,125890.98833333333
2421,154223.925
2422,121735.11
2423,136827.475
2424,151425.03666666665
2425,174863.24166666667
2426,131480.45333333334
2427,145375.57833333334
2428,170182.16
2429,117596.87666666666
2430,126755.53833333333
2431,113484.14666666667
2432,135281.195
2433,143543.5
2434,144958.24166666667
2435,153449.90833333333
2436,104711.54333333333
2437,116756.62
2438,123685.33166666667
2439,114031.88
2440,122590.18166666667
2441,106293.05
2442,104540.76
2443,116799.54
2444,126655.78666666667
2445,89259.03
2446,132564.20166666666
2447,213931.39666666667
2448,146714.52666666667
2449,114357.91
2450,155435.74
2451,126890.93333333333
2452,212441.36
2453,100312.47666666667
2454,124919.595
2455,105499.70666666667
2456,136632.24666666667
2457,115651.99
2458,111101.40666666666
2459,110270.65
2460,135918.345
2461,117969.96
2462,137457.28
2463,121931.735
2464,163326.955
2465,128107.94166666667
2466,111955.45666666667
2467,149730.76166666666
2468,91762.12333333334
2469,94703.995
2470,179523.4
2471,211784.13666666666
2472,167249.78833333333
2473,122424.54833333334
2474,105673.11833333333
2475,223722.47166666668
2476,109530.32166666667
2477,132159.23166666666
2478,161554.52333333335
2479,118467.62333333334
2480,137358.00666666665
2481,130863.865
2482,134656.12833333333
2483,116334.32333333333
2484,124979.53666666667
2485,122115.72833333333
2486,152796.50833333333
2487,183763.53833333333
2488,151037.67666666667
2489,145982.715
2490,149035.4
2491,91684.08333333333
2492,179546.93
2493,134316.66
2494,164011.97833333333
2495,99478.80333333333
2496,221754.40166666667
2497,151982.37166666667
2498,115109.68
2499,92482.075
2500,133624.015
2501,135701.74166666667
2502,145444.62
2503,101454.04166666667
2504,184512.565
2505,218839.01333333334
2506,261227.47166666668
2507,300879.5333333333
2508,261113.95666666667
2509,227547.03333333333
2510,231663.42666666667
2511,185515.55666666667
2512,213903.62166666667
2513,224496.79166666666
2514,253599.49
2515,148440.28666666665
2516,156705.95666666667
2517,135720.885
2518,146671.94833333333
2519,227661.77666666667
2520,205679.94166666668
2521,190710.64
2522,219645.03166666668
2523,131099.4
2524,140584.14666666667
2525,142608.95333333334
2526,141600.335
2527,114492.54833333334
2528,129617.78166666666
2529,132438.96666666667
2530,117714.19666666667
2531,250622.76333333334
2532,233003.835
2533,198635.13
2534,242428.46833333332
2535,305323.1566666667
2536,235354.855
2537,235992.44166666668
2538,188388.66166666665
2539,188735.405
2540,175891.83333333334
2541,180632.15333333332
2542,166057.17833333334
2543,128937.63833333334
2544,135306.775
2545,131111.735
2546,145164.22666666665
2547,136152.795
2548,158908.47666666665
2549,165397.30166666667
2550,523075.675
2551,143941.78833333333
2552,124336.72833333333
2553,88014.49333333333
2554,116672.82
2555,109560.49833333334
2556,109249.10166666667
2557,121293.045
2558,150570.05666666667
2559,137049.32333333333
2560,124093.33333333333
2561,138784.32952380952
2562,134265.21333333335
2563,144805.19666666666
2564,171023.81166666668
2565,119036.39333333333
2566,157522.22666666665
2567,126219.105
2568,186328.59
2569,190709.94333333333
2570,123368.445
2571,178079.34
2572,192795.355
2573,238463.99666666667
2574,300899.55666666664
2575,126258.83833333333
2576,132492.85833333334
2577,166439.395
2578,95560.62833333333
2579,79047.035
2580,131781.69833333333
2581,133086.58166666667
2582,117241.83833333333
2583,271827.86833333335
2584,159609.38
2585,181123.65666666668
2586,216078.21333333335
2587,206804.255
2588,156556.29
2589,143420.77833333332
2590,226682.54166666666
2591,208024.15833333333
2592,228344.64166666666
2593,258779.14666666667
2594,176786.07333333333
2595,209696.58166666667
2596,350394.12166666664
2597,182129.88666666666
2598,267130.785
2599,307735.355
2600,155346.62833333333
2601,135027.18833333332
2602,87936.5
2603,94199.86666666667
2604,88902.08333333333
2605,85779.92166666666
2606,144639.805
2607,172947.37666666668
2608,204319.97166666668
2609,167705.08666666667
2610,112813.08333333333
2611,151423.92
2612,152826.7
2613,128795.38833333334
2614,128025.95833333333
2615,149670.425
2616,140434.72
2617,171784.16
2618,189454.38
2619,216646.71666666667
2620,186116.95833333334
2621,184941.07666666666
2622,187782.925
2623,252680.235
2624,265655.50833333336
2625,316690.8
2626,163173.77
2627,189421.15
2628,386036.18333333335
2629,457334.4683333333
2630,345630.7216666667
2631,425484.915
2632,376001.2816666667
2633,312395.41
2634,395010.92
2635,150140.23
2636,198670.3
2637,185150.52666666667
2638,251644.94833333333
2639,181356.38
2640,152738.45833333334
2641,109387.425
2642,193205.81
2643,108193.06166666666
2644,132241.69833333333
2645,96719.02
2646,91772.41666666667
2647,97129.25666666667
2648,137480.875
2649,139612.83166666667
2650,155442.02666666667
2651,153997.49833333332
2652,432557.46
2653,257235.11833333335
2654,250804.96666666667
2655,380849.02166666667
2656,326475.3283333333
2657,352765.75166666665
2658,283077.37833333336
2659,298481.16333333333
2660,309049.4733333333
2661,338071.24833333335
2662,367040.05833333335
2663,274046.4766666667
2664,283559.9533333333
2665,307980.64
2666,284066.3983333333
2667,167350.73666666666
2668,177011.31333333332
2669,174223.46333333335
2670,288016.83166666667
2671,179397.80166666667
2672,177020.18833333332
2673,210694.03833333333
2674,211880.75333333333
2675,166513.61666666667
2676,184315.545
2677,197364.115
2678,250592.02666666667
2679,281495.16333333333
2680,274613.9116666667
2681,418044.055
2682,316291.70666666667
2683,476270.9016666667
2684,304653.81833333336
2685,327596.955
2686,263612.19
2687,324985.93166666664
2688,225830.53666666665
2689,208695.98833333334
2690,453083.215
2691,188453.61666666667
2692,124523.56
2693,195967.78666666665
2694,119322.06
2695,189373.90166666667
2696,184783.98
2697,191612.68166666667
2698,199265.25
2699,179185.17666666667
2700,167309.44833333333
2701,150791.64833333335
2702,119815.63
2703,141786.34333333332
2704,142314.69833333333
2705,127686.78666666667
2706,121942.23333333334
2707,128180.15
2708,136263.68
2709,106888.63166666667
2710,124135.45166666666
2711,280651.73
2712,353294.80833333335
2713,175243.35166666665
2714,151327.55833333332
2715,169434.78
2716,159419.9
2717,179210.98
2718,232014.32833333334
2719,154879.32666666666
2720,175598.00333333333
2721,142670.20333333334
2722,167770.35
2723,145190.46
2724,131581.31666666668
2725,137001.395
2726,144890.05833333332
2727,170157.48666666666
2728,167744.91
2729,154430.25833333333
2730,147224.09
2731,118469.88833333334
2732,118798.40833333334
2733,158955.84166666667
2734,149020.04333333333
2735,134785.25
2736,145847.085
2737,122300.3
2738,138654.25166666668
2739,158763.965
2740,140159.62166666667
2741,149713.115
2742,150846.21
2743,148465.25
2744,145044.17833333334
2745,137941.425
2746,135773.375
2747,152359.89166666666
2748,122678.77
2749,129933.21666666666
2750,135159.17833333334
2751,128893.39333333333
2752,226736.45666666667
2753,150960.10666666666
2754,194819.59833333333
2755,124401.73666666666
2756,98884.81166666666
2757,76243.74166666667
2758,92637.28333333334
2759,155039.98666666666
2760,142015.93666666668
2761,147769.45833333334
2762,146686.045
2763,182924.185
2764,171583.77333333335
2765,256503.41333333333
2766,146928.82
2767,89577.34833333333
2768,127673.045
2769,131209.5
2770,155454.66333333333
2771,121441.54
2772,119961.28666666667
2773,146522.95333333334
2774,138696.265
2775,130015.44333333333
2776,145348.57
2777,150476.42
2778,122494.39166666666
2779,122985.54166666667
2780,110371.17166666666
2781,102702.83166666667
2782,98801.44
2783,108000.95
2784,129188.66333333333
2785,143357.08
2786,79916.03833333333
2787,116185.10833333334
2788,87114.11666666667
2789,205794.90833333333
2790,91838.10166666667
2791,117624.82833333334
2792,81228.22166666666
2793,164589.88166666665
2794,102228.77666666667
2795,115326.22
2796,104151.56666666667
2797,194047.96
2798,121782.80166666667
2799,116341.53666666667
2800,74948.84166666666
2801,114112.865
2802,134260.40833333333
2803,149735.92666666667
2804,140648.05166666667
2805,95565.42666666667
2806,95914.325
2807,155179.50666666665
2808,149566.49833333332
2809,133033.27833333332
2810,136205.11333333334
2811,157830.165
2812,144261.24833333332
2813,165189.46833333332
2814,156512.65833333333
2815,100544.74166666667
2816,235230.89666666667
2817,141177.705
2818,133482.58833333335
2819,173451.05
2820,137714.545
2821,107287.855
2822,181468.77666666667
2823,225997.77166666667
2824,173929.08
2825,153512.50833333333
2826,133466.26166666666
2827,139032.52
2828,217023.865
2829,173792.91333333333
2830,231127.535
2831,192309.615
2832,219991.145
2833,285162.43833333335
2834,216947.11333333334
2835,224288.095
2836,195359.83833333335
2837,163145.955
2838,146479.265
2839,182862.20333333334
2840,196620.94666666666
2841,200184.76
2842,221236.26
2843,147586.37333333332
2844,156288.68166666667
2845,123177.9
2846,213565.05666666667
2847,200225.125
2848,222610.36666666667
2849,216417.12166666667
2850,280672.6616666667
2851,235171.90166666667
2852,232944.58333333334
2853,233217.16
2854,138442.86666666667
2855,205003.35833333334
2856,205506.28166666668
2857,190392.62666666668
2858,202068.99833333332
